,Unnamed: 0,Unnamed: 0.1,Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
20651,Cat,2,57,Male,170,8,9,10,6,3,4,0,249,1,1,
20652,Dog,2,101,Female,166,4,9,10,3,3,4,0,6934,3,2,
20653,Cat,12,56,Female,173,4,9,9,4,6,4,0,10038,4,4,
20654,Cat,2,57,Female,166,9,9,10,3,3,4,44,4980,3,2,
20655,Dog,3,101,Female,169,8,9,9,6,3,4,0,2378,4,1,
20656,Cat,6,57,Female,173,7,9,10,6,6,4,3,9359,4,4,
20657,Dog,12,101,Female,167,7,9,9,6,6,4,0,5972,3,3,
20658,Dog,2,101,Female,167,8,9,10,4,3,4,0,1735,1,2,
20659,Dog,5,91,Female,170,7,9,10,6,3,4,0,2905,1,1,
20660,Dog,2,101,Female,167,7,9,9,3,3,4,0,2378,9,2,
20661,Dog,2,72,Female,166,2,9,9,3,4,4,0,5560,1,1,
20662,Cat,2,57,Female,166,2,9,10,3,3,4,0,7988,6,4,
20663,Dog,30,101,Male,167,7,9,10,4,4,4,18,10484,1,4,
20664,Dog,2,97,Male,166,2,9,10,3,3,4,0,2537,1,1,
20665,Cat,2,57,Male,166,6,10,10,3,3,4,0,1188,2,4,
20666,Cat,4,57,Male,166,8,10,10,3,3,4,0,2612,3,4,
20667,Cat,9,55,Female,172,7,9,9,6,6,4,0,10556,3,1,
20668,Cat,6,37,Female,166,2,9,9,3,3,4,0,9764,1,3,
20669,Dog,84,101,Female,167,7,9,10,6,6,4,0,2798,16,3,
20670,Cat,5,57,Female,166,5,9,10,6,6,4,0,5716,6,4,
20671,Cat,12,57,Female,166,7,9,10,3,6,4,29,8501,3,4,
20672,Dog,6,101,Female,169,8,9,9,6,3,4,0,4263,1,4,
20673,Dog,2,101,Male,167,5,9,10,3,3,4,0,1268,2,0,
20674,Dog,12,101,Female,166,7,9,9,6,6,4,0,9907,3,4,
20675,Cat,3,57,Female,166,8,9,10,6,3,4,0,369,5,4,
20676,Dog,9,16,Female,167,4,9,10,6,3,4,0,3356,4,3,
20677,Cat,3,57,Male,171,8,9,10,3,3,4,29,1480,1,2,
20678,Cat,1,57,Male,166,6,10,10,3,3,4,0,10042,4,1,
20679,Dog,3,101,Male,166,7,9,10,6,3,4,0,9776,6,2,
20680,Dog,4,101,Male,166,2,7,10,6,6,4,0,5198,10,3,
20681,Dog,2,101,Male,166,2,9,9,6,3,4,0,2378,5,2,
20682,Dog,8,101,Female,167,4,9,10,6,6,4,0,7474,3,4,
20683,Dog,1,101,Female,166,2,9,10,3,3,4,0,6703,2,3,
20684,Cat,10,57,Female,171,8,9,10,6,6,4,0,1076,3,2,
20685,Cat,11,57,Male,166,7,7,10,6,6,4,0,6892,3,4,
20686,Cat,2,57,Female,171,7,9,10,6,3,4,0,8812,9,1,
20687,Cat,1,55,Female,166,2,9,8,3,3,4,0,187,4,0,
20688,Dog,2,21,Female,166,2,9,9,6,3,4,10,2164,6,1,
20689,Cat,9,56,Male,170,7,10,9,3,3,4,0,10567,4,4,
20690,Cat,3,56,Female,166,6,9,9,3,3,4,29,2399,4,4,
20691,Dog,24,28,Male,166,8,9,8,3,6,4,0,3223,2,1,
20692,Cat,9,57,Male,167,7,9,10,3,3,4,0,10345,4,4,
20693,Cat,0,149,Female,167,6,9,10,3,3,4,0,7243,3,2,
20694,Cat,24,109,Male,166,6,9,10,6,4,5,0,4851,3,4,
20695,Dog,12,101,Female,167,8,10,9,6,4,4,0,10409,3,4,
20696,Dog,24,145,Male,167,8,9,9,6,3,4,0,1024,5,4,
20697,Dog,4,101,Female,166,4,9,10,3,3,4,0,411,5,3,
20698,Dog,5,101,Female,169,7,9,10,6,3,4,0,1177,1,2,
20699,Cat,3,56,Female,170,7,9,9,3,3,4,0,3398,3,1,
20700,Cat,1,57,Female,166,2,10,10,4,3,4,0,2550,3,3,
20701,Dog,36,17,Female,166,2,9,10,6,6,4,25,7412,3,2,
20702,Dog,24,101,Male,170,4,9,10,6,6,4,59,1023,20,4,
20703,Dog,2,101,Female,167,7,9,10,6,3,4,0,4653,5,1,
20704,Dog,9,131,Female,166,7,7,9,6,6,4,0,7596,1,4,
20705,Dog,3,166,Female,167,7,9,10,4,3,4,0,5256,2,3,
20706,Cat,84,113,Female,166,9,9,9,4,6,4,44,6657,3,2,
20707,Dog,2,72,Male,167,7,9,10,6,6,4,0,5970,0,1,
20708,Cat,1,56,Male,169,8,7,9,3,3,4,59,8502,5,1,
20709,Cat,4,56,Female,173,8,9,9,3,3,4,0,10293,5,4,
20710,Dog,4,145,Male,166,2,9,9,4,4,4,44,6763,4,3,
20711,Cat,9,57,Female,171,7,9,10,3,3,4,0,6289,1,4,
20712,Cat,2,57,Male,172,7,10,10,6,3,4,0,9781,3,2,
20713,Dog,12,101,Male,167,7,9,9,6,6,4,0,7144,2,2,
20714,Cat,3,57,Male,166,7,10,10,3,3,4,0,8155,6,2,
20715,Dog,2,101,Female,166,2,10,10,3,3,4,0,8745,1,4,
20716,Cat,6,57,Male,167,5,9,10,4,3,5,0,4746,4,4,
20717,Dog,36,96,Female,172,7,10,10,4,4,4,44,6656,2,0,
20718,Dog,2,101,Female,167,7,9,10,4,3,4,0,7042,5,2,
20719,Cat,3,57,Female,167,5,9,10,3,3,4,0,1932,2,2,
20720,Dog,3,101,Female,167,8,9,10,4,3,4,0,5256,2,3,
20721,Dog,10,85,Male,166,2,10,10,6,3,4,45,8048,4,2,
20722,Cat,2,56,Female,171,7,10,9,3,3,4,0,4078,5,1,
20723,Cat,2,57,Female,170,9,9,9,3,3,4,0,6651,5,1,
20724,Dog,108,150,Female,167,4,10,9,6,6,4,19,965,1,4,
20725,Dog,72,72,Female,166,2,7,9,3,4,5,0,425,2,3,
20726,Dog,2,121,Female,172,7,9,9,6,6,4,0,7113,6,3,
20727,Dog,84,117,Male,167,7,10,8,6,3,5,0,3028,2,3,
20728,Dog,10,101,Male,166,2,9,9,6,3,4,0,1973,1,4,
20729,Dog,3,101,Female,167,7,7,10,3,3,4,0,8646,6,4,
20730,Dog,6,54,Female,166,2,7,10,4,3,4,0,10515,5,3,
20731,Dog,2,166,Male,167,7,9,10,4,3,4,0,5240,2,3,
20732,Dog,24,101,Male,166,9,9,9,6,6,4,0,9676,5,4,
20733,Cat,7,56,Female,167,8,9,9,3,3,4,0,4221,3,4,
20734,Dog,12,28,Female,166,2,9,10,6,6,4,0,908,8,4,
20735,Dog,1,150,Female,167,8,9,10,3,3,4,0,1467,7,3,
20736,Dog,4,101,Female,166,2,10,10,4,4,4,0,4036,2,4,
20737,Dog,3,91,Female,166,2,7,9,6,3,4,0,911,9,3,
20738,Cat,8,56,Female,166,2,9,9,6,3,4,0,9986,3,2,
20739,Dog,2,101,Female,166,2,9,10,3,3,4,0,8316,1,1,
20740,Dog,1,101,Female,166,2,9,9,3,3,4,0,10289,6,2,
20741,Cat,3,57,Female,166,2,9,10,3,3,4,0,7864,4,4,
20742,Dog,24,101,Male,167,4,9,10,4,3,4,0,6399,2,3,
20743,Dog,18,101,Female,166,4,10,8,4,4,4,0,7454,3,1,
20744,Cat,17,57,Female,166,2,9,10,3,3,4,0,9911,1,4,
20745,Dog,12,101,Male,169,7,9,10,6,6,4,0,2345,14,3,
20746,Dog,2,101,Female,167,7,9,10,3,3,4,0,1656,1,1,
20747,Cat,12,135,Male,166,8,9,9,3,3,4,25,6315,3,3,
20748,Dog,2,101,Female,169,7,9,10,3,3,4,0,8799,1,4,
20749,Dog,48,91,Female,169,7,7,9,6,6,4,25,6088,3,2,
20750,Dog,2,101,Female,167,7,7,10,3,3,4,0,932,5,4,
20751,Dog,3,101,Male,169,8,9,10,6,3,4,0,6202,4,2,
20752,Dog,2,101,Female,170,4,9,9,3,3,5,0,8403,1,2,
20753,Dog,80,17,Male,166,2,9,10,6,6,4,19,9744,3,2,
20754,Cat,2,57,Female,166,4,10,10,3,3,4,44,1109,3,3,
20755,Cat,12,57,Female,166,2,9,9,6,6,4,0,6876,1,3,
20756,Cat,6,57,Female,171,8,9,10,3,3,4,18,3004,1,1,
20757,Cat,1,57,Male,170,7,9,10,3,3,4,0,1499,6,3,
20758,Dog,2,101,Female,166,2,9,9,6,3,4,0,1014,1,2,
20759,Cat,3,32,Male,166,8,9,9,3,3,4,25,1938,7,2,
20760,Dog,3,54,Female,166,2,9,9,6,3,4,0,6153,6,3,
20761,Dog,2,101,Male,166,2,9,10,3,3,4,0,4333,1,2,
20762,Dog,2,101,Female,166,2,9,10,3,3,4,0,6733,1,0,
20763,Dog,2,101,Male,167,7,9,9,3,3,4,0,5412,1,4,
20764,Dog,36,101,Male,167,7,9,10,6,6,5,0,8836,2,4,
20765,Dog,24,101,Female,166,7,9,10,6,6,4,0,8549,1,4,
20766,Dog,2,101,Female,167,8,9,10,3,3,4,0,4135,2,2,
20767,Cat,4,57,Male,173,8,10,10,3,3,4,0,9307,2,1,
20768,Cat,12,57,Female,171,8,10,10,6,6,4,0,1046,6,2,
20769,Dog,4,91,Female,166,7,7,10,6,3,4,0,307,3,1,
20770,Dog,36,101,Female,166,8,9,9,6,6,4,0,9099,5,3,
20771,Dog,12,150,Female,167,4,9,9,4,3,4,0,7226,5,3,
20772,Dog,3,21,Male,166,2,9,10,6,3,4,0,3357,3,1,
20773,Cat,2,56,Female,172,7,10,9,6,3,4,0,9932,3,2,
20774,Dog,3,101,Female,166,2,9,9,6,3,4,0,8365,2,2,
20775,Cat,2,57,Male,166,7,10,10,3,3,4,0,4287,4,4,
20776,Dog,3,101,Female,167,7,10,10,3,3,4,0,6001,5,3,
20777,Dog,3,101,Female,166,2,9,9,3,3,4,0,10198,2,1,
20778,Dog,48,101,Female,167,7,9,9,6,6,4,0,4776,2,4,
20779,Dog,7,30,Female,167,7,9,10,4,4,4,0,9229,2,4,
20780,Cat,15,57,Male,167,8,9,10,6,6,4,0,10296,4,4,
20781,Cat,3,57,Male,173,7,10,10,3,3,4,0,2801,1,1,
20782,Cat,3,57,Female,166,9,9,10,3,3,4,0,2707,1,1,
20783,Cat,1,57,Male,170,8,9,10,3,3,4,44,921,8,1,
20784,Dog,3,101,Male,167,7,9,9,3,3,4,0,3591,2,3,
20785,Dog,3,101,Female,167,8,9,10,6,3,4,0,5047,4,2,
20786,Dog,84,45,Female,169,7,9,9,6,3,4,0,4304,4,2,
20787,Dog,8,101,Female,170,7,9,10,6,6,4,44,5638,4,2,
20788,Cat,1,57,Male,173,7,10,10,3,3,4,0,3074,6,4,
20789,Dog,2,101,Female,167,7,9,10,3,3,4,59,213,1,2,
20790,Dog,14,101,Female,166,2,9,10,6,6,4,0,723,1,1,
20791,Dog,60,101,Female,170,8,9,9,6,6,4,0,10354,5,4,
20792,Dog,36,101,Male,167,4,10,9,6,6,4,19,5496,3,2,
20793,Dog,1,101,Male,166,2,9,10,3,3,4,0,5420,3,2,
20794,Cat,2,57,Male,170,7,9,10,3,3,4,0,6837,2,3,
20795,Cat,6,125,Female,171,7,9,9,3,3,4,10,8028,3,2,
20796,Cat,3,149,Male,173,7,9,9,6,6,4,0,9249,4,4,
20797,Dog,3,101,Male,166,5,9,10,3,3,4,0,2582,1,1,
20798,Dog,3,101,Male,166,8,9,9,6,3,4,0,2378,5,1,
20799,Dog,5,101,Female,166,7,9,9,6,6,4,0,7304,1,4,
20800,Dog,2,101,Female,166,2,7,10,6,3,4,0,5039,4,2,
20801,Dog,60,101,Male,166,7,9,10,6,6,4,0,7109,3,2,
20802,Cat,12,56,Female,166,5,9,9,3,3,4,0,938,6,2,
20803,Dog,2,101,Female,167,7,9,9,6,3,4,0,4600,3,3,
20804,Cat,48,125,Male,166,7,9,9,6,6,4,0,9262,1,1,
20805,Cat,3,37,Female,173,4,9,10,6,3,4,0,9202,9,3,
20806,Cat,3,57,Female,166,2,9,10,6,3,4,3,367,3,2,
20807,Cat,7,57,Male,166,8,7,10,6,3,4,0,10548,7,4,
20808,Dog,2,101,Female,166,8,9,10,3,3,4,18,8205,1,3,
20809,Dog,1,101,Female,167,7,9,10,3,3,4,0,2307,1,1,
20810,Cat,72,57,Female,166,8,9,9,6,6,4,25,8904,10,4,
20811,Dog,2,101,Male,166,8,7,9,6,3,4,0,8730,1,3,
20812,Dog,8,101,Female,166,2,9,8,3,6,4,0,9701,4,3,
20813,Dog,5,128,Female,171,8,10,10,3,3,4,0,9007,3,2,
20814,Cat,1,57,Female,171,8,10,10,3,3,4,0,8241,1,2,
20815,Cat,1,57,Male,170,8,9,10,3,3,4,44,922,6,1,
20816,Dog,2,101,Male,167,8,9,10,3,3,4,3,9587,2,3,
20817,Cat,12,149,Female,167,5,10,10,6,6,4,0,8887,1,3,
20818,Dog,24,17,Male,167,4,9,10,6,6,4,0,2014,1,1,
20819,Dog,36,17,Male,166,9,9,10,6,6,4,0,8430,2,1,
20820,Dog,1,91,Male,169,8,7,10,3,3,4,0,2590,4,1,
20821,Cat,2,56,Male,172,7,10,9,4,3,4,0,4019,4,1,
20822,Dog,12,21,Male,167,7,7,9,6,6,4,0,2378,1,2,
20823,Cat,3,113,Male,170,8,7,9,4,4,4,0,6501,1,2,
20824,Dog,2,101,Female,167,4,9,10,6,6,4,0,417,1,3,
20825,Cat,3,56,Female,166,9,9,9,3,3,4,0,3716,5,3,
20826,Cat,12,149,Female,166,6,10,10,3,3,4,0,8438,3,2,
20827,Dog,1,101,Male,167,4,9,9,3,3,4,0,5411,5,2,
20828,Dog,2,101,Female,166,2,9,10,3,3,4,0,1636,5,2,
20829,Cat,11,57,Male,173,8,9,10,6,6,4,0,865,11,3,
20830,Dog,12,134,Male,166,8,9,9,6,3,4,0,7968,1,3,
20831,Dog,4,101,Female,166,8,9,10,3,3,5,0,3864,6,3,
20832,Dog,1,124,Female,166,2,7,10,4,4,4,0,8762,3,1,
20833,Cat,2,57,Male,166,8,9,9,3,3,4,0,5803,5,1,
20834,Dog,1,101,Male,167,7,10,10,3,3,4,0,4249,3,3,
20835,Dog,12,101,Female,167,7,9,10,3,6,4,0,7472,4,4,
20836,Cat,2,32,Female,166,2,9,10,3,3,4,0,4885,4,2,
20837,Cat,3,57,Female,169,7,10,10,3,3,4,0,8587,5,2,
20838,Dog,1,101,Female,167,7,10,10,3,3,4,0,2667,1,2,
20839,Dog,2,101,Female,166,8,9,10,6,3,4,0,7781,1,2,
20840,Cat,12,57,Male,166,7,9,10,3,4,4,0,9914,3,2,
20841,Cat,2,57,Male,167,8,9,10,3,3,4,0,2106,3,3,
20842,Dog,36,134,Female,172,7,10,8,6,3,5,0,10618,2,2,
20843,Dog,1,101,Female,167,7,9,10,3,3,4,0,2676,4,1,
20844,Dog,12,150,Male,169,7,10,8,6,6,4,30,1524,1,2,
20845,Cat,8,56,Male,171,8,9,9,6,3,4,0,10201,2,4,
20846,Dog,3,101,Female,166,7,9,9,6,3,4,0,2452,1,4,
20847,Cat,3,57,Male,166,6,9,10,6,3,4,0,4294,5,2,
20848,Cat,24,57,Female,171,7,10,9,6,3,4,0,1257,5,1,
20849,Cat,1,57,Male,170,7,10,10,4,4,4,0,9906,1,3,
20850,Dog,3,101,Female,166,7,9,10,6,3,4,0,8308,6,3,
20851,Cat,4,56,Male,170,7,10,9,3,3,4,0,8512,6,0,
20852,Dog,6,101,Female,166,5,10,9,3,3,4,0,10591,4,4,
20853,Cat,8,55,Female,170,9,9,8,4,3,4,0,8437,1,3,
20854,Dog,12,101,Female,172,7,9,10,6,6,4,0,1125,28,4,
20855,Dog,15,101,Female,166,2,9,10,6,6,4,0,6974,4,4,
20856,Dog,3,101,Female,166,2,9,9,3,3,4,0,966,1,3,
20857,Cat,3,140,Male,172,7,10,10,4,4,4,0,5194,1,2,
20858,Dog,5,145,Male,166,2,9,9,3,3,4,0,9357,2,3,
20859,Dog,24,117,Male,172,7,9,10,6,4,4,0,3258,5,1,
20860,Dog,1,101,Female,166,2,9,10,4,3,4,0,3887,1,3,
20861,Cat,6,56,Male,166,7,9,9,6,6,4,0,5710,3,3,
20862,Dog,2,101,Male,166,2,9,10,6,3,4,0,794,4,1,
20863,Cat,4,57,Female,173,8,9,10,3,3,4,9,8350,3,4,
20864,Dog,2,101,Female,166,2,9,9,3,3,4,47,5062,1,4,
20865,Dog,1,101,Female,166,6,9,10,3,3,4,0,5819,1,3,
20866,Cat,3,57,Female,172,7,10,10,3,3,4,0,7745,1,4,
20867,Cat,1,57,Male,173,8,9,10,3,3,4,0,7015,3,1,
20868,Cat,4,57,Male,166,7,10,10,3,3,4,0,4405,6,3,
20869,Dog,3,101,Female,167,8,9,9,3,6,4,0,8998,5,2,
20870,Cat,7,149,Male,166,2,7,10,6,3,4,0,5481,2,2,
20871,Cat,4,37,Female,166,5,9,10,6,3,4,0,7295,4,3,
20872,Cat,18,57,Male,167,8,7,10,6,6,4,0,8357,1,4,
20873,Cat,2,135,Female,172,7,10,9,3,3,4,0,6079,1,2,
20874,Cat,3,56,Male,166,9,9,9,3,3,4,0,197,15,1,
20875,Cat,3,57,Female,173,6,9,10,6,6,4,3,7802,2,4,
20876,Cat,1,56,Male,166,6,9,9,3,3,4,0,4803,3,2,
20877,Dog,8,72,Male,166,2,9,10,6,4,4,0,5204,3,4,
20878,Cat,2,57,Female,166,8,9,10,3,3,4,0,1716,5,3,
20879,Cat,2,56,Male,166,6,7,9,3,4,4,0,4591,5,2,
20880,Dog,24,128,Male,166,7,9,9,6,3,4,0,6661,2,4,
20881,Dog,2,101,Female,167,8,9,9,3,3,4,0,6568,3,2,
20882,Cat,60,57,Female,172,7,7,10,6,6,5,0,9329,5,3,
20883,Cat,2,56,Female,166,6,9,9,3,3,4,44,2101,6,2,
20884,Cat,2,57,Female,166,8,9,10,6,3,4,0,6939,1,4,
20885,Dog,2,101,Female,166,2,9,9,3,3,4,0,765,5,2,
20886,Cat,2,56,Female,166,2,9,9,3,3,4,0,720,0,4,
20887,Dog,1,101,Female,167,7,9,10,3,3,4,0,6746,1,3,
20888,Cat,11,57,Male,170,7,9,10,6,6,4,0,6395,3,2,
20889,Cat,5,57,Female,166,5,9,10,4,6,4,0,6436,1,0,
20890,Dog,12,101,Female,166,2,9,10,3,6,4,0,5585,1,3,
20891,Dog,4,101,Female,166,9,9,9,6,3,4,0,3706,5,3,
20892,Dog,2,101,Male,166,4,9,10,6,3,4,0,6942,3,1,
20893,Dog,24,118,Female,166,4,10,9,4,4,4,0,8452,8,1,
20894,Dog,60,101,Male,166,4,7,8,4,4,4,0,2090,1,3,
20895,Dog,36,51,Male,166,8,7,10,6,3,4,0,9933,1,1,
20896,Cat,10,6,Female,166,2,9,10,3,3,4,0,9839,3,4,
20897,Dog,6,91,Female,166,7,9,10,6,6,4,0,1592,5,1,
20898,Cat,6,158,Male,166,8,9,9,4,4,4,0,3977,4,2,
20899,Dog,18,101,Male,167,7,7,10,6,6,4,0,900,2,3,
20900,Dog,12,50,Male,166,2,9,9,4,4,4,0,2719,1,2,
20901,Cat,4,57,Female,166,8,9,10,6,3,4,0,627,3,4,
20902,Dog,9,91,Female,166,7,9,9,4,4,4,0,7507,3,3,
20903,Dog,48,100,Female,166,2,10,9,4,4,4,0,2507,3,4,
20904,Cat,5,56,Female,166,8,9,9,3,3,4,0,4211,13,4,
20905,Dog,2,101,Male,167,9,9,10,3,3,4,59,9103,3,4,
20906,Dog,3,101,Female,166,2,9,10,3,3,4,0,6555,1,4,
20907,Cat,8,6,Male,172,7,9,10,4,4,4,0,5380,1,4,
20908,Dog,18,45,Female,167,5,9,8,4,3,4,0,2170,1,2,
20909,Cat,36,22,Female,167,4,10,10,6,6,4,25,9706,1,4,
20910,Cat,1,57,Female,171,7,10,10,3,3,4,0,9841,1,3,
20911,Cat,8,95,Female,170,8,9,9,3,3,4,59,8079,7,1,
20912,Cat,24,55,Male,166,7,9,8,6,6,4,0,1295,2,1,
20913,Dog,36,101,Female,167,7,9,10,6,6,4,0,8439,12,4,
20914,Dog,1,101,Female,166,2,9,9,3,3,4,0,2378,2,3,
20915,Dog,3,101,Female,167,7,9,10,3,3,4,0,8402,1,4,
20916,Cat,5,57,Female,167,4,10,10,3,3,4,0,1185,4,2,
20917,Dog,1,101,Male,166,8,9,9,4,3,4,0,5240,1,2,
20918,Cat,4,56,Female,166,6,9,9,3,3,4,0,4731,5,3,
20919,Dog,3,101,Male,169,7,9,10,3,3,4,0,6236,2,1,
20920,Cat,1,57,Male,166,2,10,10,3,3,4,0,7247,5,4,
20921,Cat,4,149,Male,173,8,10,10,3,4,4,10,5293,4,3,
20922,Dog,1,75,Male,170,7,9,9,3,4,4,0,9949,1,1,
20923,Dog,2,101,Male,166,2,9,10,3,3,4,0,8727,7,3,
20924,Cat,3,57,Female,171,8,10,10,3,3,4,0,4361,0,4,
20925,Dog,1,101,Male,167,7,10,9,3,3,4,0,1920,10,2,
20926,Cat,2,6,Female,171,7,10,10,3,4,4,0,3399,0,4,
20927,Cat,4,57,Male,169,7,9,10,6,3,4,0,4813,3,3,
20928,Cat,2,57,Male,166,7,10,10,3,3,4,0,4295,7,4,
20929,Dog,1,101,Female,166,7,9,10,3,3,4,44,3702,2,3,
20930,Cat,2,57,Male,170,7,9,10,3,3,4,0,9902,6,1,
20931,Dog,9,85,Female,166,2,10,10,6,6,4,19,5981,1,1,
20932,Dog,50,17,Male,166,2,9,9,4,4,4,0,4281,2,1,
20933,Cat,3,57,Male,169,7,10,10,3,3,4,0,6899,2,2,
20934,Dog,48,116,Male,167,5,10,8,6,3,4,19,3516,2,1,
20935,Dog,2,101,Female,167,7,9,9,6,6,4,0,7313,1,4,
20936,Dog,48,124,Male,166,2,7,10,6,3,4,0,5952,2,3,
20937,Cat,6,135,Female,170,7,9,9,3,3,4,0,7432,1,2,
20938,Dog,24,143,Female,173,7,10,9,6,6,4,30,3340,5,4,
20939,Dog,2,101,Male,169,7,9,10,6,3,4,0,2225,5,2,
20940,Dog,3,101,Female,172,7,9,9,3,3,4,0,5720,5,1,
20941,Cat,20,56,Male,166,8,9,9,6,6,4,0,9627,7,3,
20942,Cat,8,35,Female,166,9,9,9,6,6,4,0,5808,4,3,
20943,Cat,2,57,Female,166,2,10,9,3,3,4,0,8117,1,2,
20944,Cat,3,55,Male,166,6,9,9,3,3,4,59,6020,5,1,
20945,Cat,12,135,Male,167,4,9,10,6,6,4,0,5434,1,3,
20946,Dog,2,101,Male,166,2,9,9,3,3,4,0,8569,5,1,
20947,Cat,3,57,Male,166,7,9,10,6,3,4,0,2273,1,3,
20948,Dog,3,101,Male,166,2,9,9,6,3,4,0,2073,5,2,
20949,Dog,2,101,Male,166,2,9,10,4,4,4,0,1816,4,2,
20950,Cat,7,154,Female,167,4,9,9,6,6,4,3,4873,4,0,
20951,Dog,2,101,Male,166,2,9,9,3,3,4,0,2378,4,3,
20952,Dog,48,134,Male,166,8,10,9,4,3,4,0,6199,1,3,
20953,Dog,17,134,Male,167,8,10,10,6,3,4,0,7142,0,0,
20954,Dog,60,54,Female,166,7,7,10,6,6,4,30,6183,2,3,
20955,Dog,30,72,Female,166,2,9,9,3,3,4,0,364,3,3,
20956,Cat,12,57,Female,173,6,9,10,3,6,4,0,10190,3,4,
20957,Dog,36,117,Male,172,7,9,8,4,3,4,0,8538,1,3,
20958,Dog,12,101,Female,167,8,9,10,3,6,4,0,5318,2,2,
20959,Cat,24,57,Female,166,2,7,9,6,6,4,0,1984,3,1,
20960,Cat,2,57,Female,166,9,9,10,3,3,4,0,7643,2,2,
20961,Dog,2,101,Female,167,7,9,10,3,3,4,0,5075,1,2,
20962,Dog,2,101,Female,166,2,9,10,6,3,4,0,7658,1,2,
20963,Cat,1,56,Male,171,7,10,9,3,3,4,0,3073,5,4,
20964,Dog,30,134,Male,172,7,9,9,6,6,4,45,2133,4,4,
20965,Cat,12,56,Female,172,7,9,9,3,6,4,0,9327,14,3,
20966,Cat,6,135,Female,169,8,9,9,3,3,4,0,9876,5,3,
20967,Dog,2,101,Female,170,7,9,10,3,3,4,18,8132,1,2,
20968,Cat,5,55,Male,170,4,10,10,3,3,4,0,10263,6,4,
20969,Dog,2,101,Female,169,7,9,9,3,3,4,0,8046,12,3,
20970,Cat,9,140,Male,167,8,9,10,6,6,4,0,5987,1,4,
20971,Dog,1,101,Female,166,8,9,9,3,3,4,0,8796,11,1,
20972,Cat,4,26,Female,166,2,9,8,3,3,4,0,526,3,3,
20973,Cat,6,57,Male,166,7,9,10,4,4,4,0,10603,4,2,
20974,Cat,5,57,Male,166,8,9,10,3,3,4,0,2126,3,4,
20975,Cat,1,57,Male,166,2,10,10,3,3,4,0,8913,4,1,
20976,Cat,5,57,Female,166,2,9,10,3,3,4,0,9560,3,4,
20977,Dog,2,101,Male,166,7,10,9,3,3,5,0,2523,2,3,
20978,Cat,2,57,Male,166,8,10,10,3,3,4,0,3597,5,1,
20979,Dog,3,101,Female,166,2,9,10,3,3,4,0,6555,1,4,
20980,Dog,8,101,Female,166,8,9,10,6,6,4,0,3382,2,2,
20981,Cat,3,149,Male,167,6,10,10,3,3,4,0,1564,5,2,
20982,Cat,7,5,Male,167,7,9,8,6,3,4,0,28,3,2,
20983,Dog,16,101,Female,167,4,9,10,6,6,4,0,208,6,4,
20984,Dog,2,101,Female,172,7,10,9,3,3,4,0,6933,2,1,
20985,Dog,2,101,Male,167,7,9,9,6,3,4,0,3781,2,1,
20986,Dog,36,150,Male,166,2,7,8,6,6,4,30,6133,1,4,
20987,Dog,12,148,Female,166,7,10,9,6,6,4,0,3870,1,4,
20988,Dog,3,101,Female,167,7,9,9,3,3,4,0,4597,1,3,
20989,Cat,3,113,Male,172,7,9,8,3,3,4,55,7778,3,2,
20990,Dog,1,101,Male,167,7,9,9,3,3,4,0,6054,2,2,
20991,Cat,15,113,Female,167,7,9,8,6,6,4,0,10247,1,1,
20992,Cat,1,57,Female,166,8,9,10,3,3,4,0,264,3,3,
20993,Dog,12,101,Female,166,2,10,9,6,6,4,0,1447,1,3,
20994,Cat,2,56,Male,166,8,10,9,3,3,5,0,9807,3,2,
20995,Cat,2,57,Male,166,6,9,10,3,3,4,0,5810,2,4,
20996,Dog,10,101,Female,172,7,9,9,3,4,4,0,10250,1,4,
20997,Cat,3,56,Male,170,7,9,9,3,3,4,0,2861,2,2,
20998,Cat,2,57,Female,166,8,9,10,3,3,4,0,4758,3,2,
20999,Dog,2,101,Male,166,7,9,9,3,3,4,0,2997,1,4,
21000,Dog,12,101,Male,169,7,10,9,6,6,4,3,2889,3,4,
21001,Dog,6,101,Female,167,7,9,10,4,4,4,0,8424,5,1,
21002,Dog,18,101,Female,166,2,7,9,4,4,5,0,4486,4,3,
21003,Cat,7,135,Female,167,4,9,10,3,6,4,44,4927,4,1,
21004,Cat,24,57,Female,166,8,9,10,3,3,4,0,2605,1,4,
21005,Cat,3,57,Female,171,8,9,10,3,3,4,0,1860,2,2,
21006,Dog,2,101,Female,167,8,9,10,6,6,4,44,7343,9,4,
21007,Cat,5,113,Female,166,2,9,10,3,3,4,0,105,1,4,
21008,Cat,2,57,Male,171,7,10,10,3,3,4,3,3913,3,2,
21009,Cat,2,57,Male,169,7,10,10,3,3,4,0,594,5,2,
21010,Cat,3,113,Male,171,8,7,9,3,3,4,10,829,5,1,
21011,Dog,2,101,Female,167,7,9,10,6,3,4,0,1067,4,4,
21012,Dog,60,16,Female,166,2,9,10,6,6,4,30,1262,3,2,
21013,Cat,3,57,Male,166,6,10,10,3,3,4,0,10218,4,2,
21014,Dog,3,101,Female,166,2,9,10,6,3,4,3,2010,2,4,
21015,Cat,1,56,Male,173,4,10,9,3,6,4,0,10430,2,1,
21016,Dog,8,117,Female,167,7,9,9,3,3,4,0,10356,3,3,
